Moisture,Temperature,pH,Support Growth
43.81,3.21,9.03,No
92.19,14.91,11.7,No
30.42,23.52,0.81,No
85.26,17.04,3.27,No
47.4,31.05,9.4,Yes
30.31,42.61,5.77,No
52.08,36.93,6.38,No
84.38,45.54,1.44,No
94.2,43.51,10.52,No
68.54,5.38,4.59,No
53.02,31.87,3.54,Yes
43.51,42.57,0.7,No
69.04,3.64,9.87,No
78.8,47.08,12.58,No
9.74,37.31,12.63,No
64.88,33.56,6.78,Yes
27.22,5.71,13.7,No
92.69,42.69,0.32,No
61.49,33.59,12,Yes
57.54,7.95,2.52,No
98.33,37.84,1.24,No
8.16,41.93,3.37,No
93.68,15.84,3.07,No
71.93,11.28,2.12,No
73.22,45.5,1.31,No
87.96,29.77,11.89,No
34.73,40.16,10.88,No
72.08,25.47,0.94,No
92.52,37.62,2.86,No
96.03,4.99,2.44,No
97.4,17.77,6.98,No
37.79,17.05,13.22,No
13.61,22.79,8.18,No
92.13,7.56,9.51,No
80.2,8.42,6.14,No
55.62,21.76,13.26,No
58.1,18.88,2.77,No
34.76,20.88,2.8,No
56.01,11.81,1.42,No
87.95,45.47,13.51,No
9.42,30.7,10.11,No
55,37.95,2.36,No
15.7,26.34,5.74,No
5.86,37.63,3.14,No
95.28,32.14,3.86,No
45.67,38.29,2.08,No
63.95,20.87,12.68,No
25.91,21.32,0.73,No
18.67,9.52,8.08,No
5.9,48.17,10.73,No
73.2,35.29,12.45,No
53.7,27.82,12.18,No
95.01,5.9,5.35,No
59.86,34.58,6.93,Yes
21.53,39.47,8.74,No
62.41,28.87,7.3,Yes
65.39,18.43,5.34,No
21.63,0.58,2.92,No
75.19,40,6.27,No
91.04,13.08,10.17,No
89.92,17.81,11.39,No
62.43,48.62,11.6,No
73.79,9.66,10.61,No
17.67,44.46,7.01,No
11.48,31.65,8.28,No
11.16,31.51,7.06,Yes
22.1,22.51,7.14,No
51.25,9.11,6.24,No
90.92,9.26,1.72,No
8.25,25.75,12.6,No
84.67,37.77,4.26,No
71.6,46.37,4.06,No
8.42,12.98,2.23,No
38.23,39.84,10.6,No
55.76,34.93,6.11,Yes
68.42,19,1,No
22.78,43.97,5.56,No
7.2,20.14,0.35,No
50.95,4.97,10.47,No
46.23,20.43,2.23,No
41.98,26.45,4.29,No
12.19,37.78,12.21,No
45.79,29.45,3.31,Yes
43.26,35.8,0.79,No
73.58,11.8,12.59,No
18.7,14.57,13.55,No
78.03,29.44,12.1,No
35.33,16.24,4.4,No
24.03,4.82,9.26,No
78,34.19,1.68,No
10.83,3.37,3.77,No
51.43,21.02,4.52,No
55.63,25.34,11.4,No
49.96,29.7,11.37,Yes
45.61,49.37,7.09,No
19.72,39.94,12.41,No
35.81,4.33,9.49,No
20.21,3.96,12.58,No
3.12,15.85,3.47,No
28.54,2.72,9.79,No
44.53,42.9,11.76,No
60.54,18.25,8.01,No
16.37,18.34,13.29,No
94.91,37.02,8.27,No
91.34,18.76,1.53,No
64.5,48.86,6.73,No
65.17,40.96,3.61,No
75.34,0.62,2.75,No
55.94,49.05,0.87,No
58.78,27.92,3.44,No
99.89,37.24,10.73,No
78.72,0.43,0.39,No
7.21,19.68,2.23,No
25.29,43.36,10.54,No
27.46,41.87,10,No
40.28,39.12,6.09,No
46.68,15.77,5.19,No
13.88,2.93,4.36,No
26.81,48.28,7.03,No
36.57,44.39,11.35,No
77.56,6.12,6.15,No
72.01,23.29,8.42,No
12.07,6.88,2.7,No
34.16,30.31,7.86,Yes
64.77,47.06,12.01,No
85.63,46.56,12.29,No
39.93,4.2,9.4,No
29.92,47.34,7.64,No
43.21,9.09,5.96,No
68.82,2.71,1.41,No
8.22,11.67,10.63,No
40.57,45.97,4.4,No
46,25.16,1.35,No
93.34,28.65,9.57,No
86.93,37.76,6.01,No
25.03,7.39,0.41,No
71.8,49.7,13.27,No
1.77,28.49,9.3,No
20.14,27.54,7.35,No
59.45,26.78,11.06,No
54,27.29,5.84,Yes
4.9,45.41,4.82,No
62.96,10.06,1.11,No
75.32,36.93,1.79,No
48.95,5.31,12.93,No
99.91,38.2,4.24,No
31.8,48.43,0.84,No
33.91,29.06,9.42,No
96.26,18.29,5.14,No
73.2,39.52,9.18,No
10.67,35.05,5.04,No
89.12,49.99,12.41,No
72.13,32.63,12.23,Yes
20.05,29.67,7.22,Yes
59.65,38.91,1.1,No
36.42,19.13,0.36,No
49.73,42.03,3.36,No
27.98,46.85,13.32,No
20.25,48.96,12.4,No
30.56,13.91,11.56,No
79.83,45.57,2.21,No
56.74,36.93,5.8,No
29.34,4.66,3.45,No
44.76,48.27,0.76,No
75.15,32.33,7.51,No
74.61,19.8,7.46,No
58.27,13.95,11.26,No
97.65,1.74,0.25,No
62,42.98,10.94,No
90.29,22.15,7.04,No
26.2,19.38,0.79,No
90.58,38.69,1,No
92.25,42.33,11.74,No
41.55,37.86,5.79,No
27.93,47.3,10.56,No
9.24,5.59,9.51,No
21.72,17.69,11.15,No
72.09,30.76,11.6,Yes
59.96,41.67,2.03,No
13.19,37.08,0.22,No
40.54,27.43,6.28,Yes
87.41,41.05,7.73,No
71.39,45.42,5.01,No
8.73,22.83,5.23,No
11.13,12.32,8.52,No
4.47,29.22,7.92,No
58.95,43.97,11.07,No
77.91,14.6,6.52,No
67.72,38.57,0.71,No
1.43,1.01,7.26,No
35.04,47.38,7.64,No
82.8,34.66,2.09,No
54.72,33.96,12.29,Yes
28.51,6.02,1.68,No
85.59,44.13,2.93,No
83.38,22.64,2.12,No
1.12,47.3,6.04,No
37.06,9.3,3.32,No
6.19,44.01,11.54,No
31.95,36.07,12.4,No
62.17,45.71,8.16,No
7.75,3.94,6.52,No
79.18,25.61,8.34,No
12.32,44.63,2.17,No
11.7,8.92,12.89,No
96.76,16,1.54,No
9.83,31.93,7.03,Yes
19.17,48.44,4.88,No
65.89,37.98,11.26,No
72.74,28.82,11.11,No
14.36,3.8,11.74,No
23.28,16.03,2.37,No
98.29,2.28,8.49,No
89.51,4.6,8.34,No
27.08,1,5.67,No
67.54,4.05,9.01,No
26.96,31.06,3.23,Yes
97.43,17.78,12.4,No
80.99,25,12.05,No
14.03,11.33,8.29,No
97.58,38.7,8.12,No
88.84,49.28,9.93,No
77.82,34.59,6.31,Yes
91.13,2.75,4.13,No
53.57,24.98,4.85,No
66.13,26.47,3.94,No
1.95,3.21,10.36,No
44.19,2.11,4.96,No
87.66,4.61,6.53,No
76.57,19.45,1.66,No
62.56,48.7,7.72,No
45.12,14.27,5,No
63.81,39.17,3.02,No
99.67,29.6,9.73,No
12.5,1.95,0.82,No
32.26,34.17,4.27,No
93.84,12.65,7.73,No
58.81,36.37,9.69,No
64.8,42.29,0.87,No
12.55,43.62,12.47,No
55.45,20.05,11.41,No
92.58,49.75,12.35,No
81.47,22.32,4.35,No
13.53,11.39,7.36,No
33.94,2.81,11.51,No
6.87,11.24,7.13,No
28.12,34.52,11.56,No
24.59,27.79,13.95,No
35.04,46.78,2.54,No
92.71,21.48,13.19,No
21.49,33.44,3.63,No
13.22,44.5,3.4,No
92.62,17.47,11.4,No
86.13,36.24,9.98,No
92.85,11,10.61,No
15.65,24.6,8.24,No
81.74,22.81,6.31,No
66.98,4.09,13.5,No
71,48.09,9.68,No
85.84,20.86,11.39,No
87.09,40.41,11.77,No
44.13,40.96,6.92,No
58.56,22.58,8.45,No
37.31,17.33,2.21,No
44.68,29.52,4.77,Yes
68.88,2.71,0.78,No
59.5,10.41,4.74,No
46.09,20.84,12.98,No
94.7,29.58,1.99,No
91.7,38.11,9.21,No
27.14,29.24,9.15,No
10.95,14.49,10.59,No
21.27,17.42,12.81,No
64.87,32.14,4.19,Yes
80.22,46.33,11.88,No
59.89,21.6,2.4,No
46.51,42.86,4.07,No
1.55,39.38,6.02,No
52.24,20.01,5.02,No
59.76,26.06,9.47,No
93.42,31.58,7.65,No
37.86,33.49,8.53,No
98.56,13.51,1.41,No
54.1,21.44,4.49,No
83.07,3.75,12.9,No
74.63,2.14,9.67,No
33.51,43.3,3.06,No
35.33,26.84,13.6,No
36.76,37.68,13.63,No
5.53,38.97,2.4,No
94.25,40.95,6.91,No
69.47,27.22,5.67,Yes
19.09,39.41,4.78,No
16.44,23.64,12.71,No
10.04,10.07,13.46,No
82.02,44.82,4.97,No
21.85,14.44,10.51,No
81,38.29,6.11,No
53.73,28.16,4.67,No
17.72,49.99,9.78,No
88.93,16.09,13.23,No
56.12,36.55,9.89,No
11.35,17.86,9.42,No
12.37,12.74,13.61,No
84.71,47.79,11.28,No
65.27,30,5.12,Yes
83.83,0.47,11.15,No
80.13,49.48,1.9,No
29.07,42.92,1.9,No
91.28,45.64,5.98,No
92.45,41.87,10.97,No
55.63,44.72,6.83,No
66.61,27.66,0.79,No
82.39,8.23,3.76,No
63.04,13.61,7.68,No
77.19,16.14,6.23,Yes
91.17,29.95,13.03,No
45.09,5.44,6.97,No
82.99,28.46,6.93,No
54.13,16.62,5.55,Yes
66.05,22.93,3.99,No
90.55,32.34,13.06,No
57.37,43,4.41,No
51.91,16.94,2.41,No
57.77,35.98,1.84,No
87.14,29.59,11.05,No
51.28,26.94,1.21,No
59.24,37.56,5.4,No
94.57,12.39,2.75,No
40.48,38.09,4.46,No
19.81,34.41,9.25,No
5.05,41.09,0.6,No
55.08,42.39,8.9,No
30.31,28.1,4.44,No
38.7,36.06,3.69,No
64.48,4.04,8.12,No
92.55,13.67,5.24,No
29.45,9.1,5.05,No
51.82,17.48,2.77,No
36.04,5.66,12.31,No
69.76,0.35,10.54,No
48.43,47.82,6.73,No
22.21,36.95,3.96,No
84.3,15.65,8.14,No
98.76,21.85,10.32,No
12.26,8.47,7.32,No
96.61,18.53,2.55,No
41.22,21.06,10.7,No
19.01,48.82,7.83,No
33.78,16.35,3.32,No
35.79,9.56,7.7,No
97.31,28.5,3.48,No
25.96,2.63,2.72,No
35.06,25.71,2,No
62.96,5.93,1.57,No
30.26,40.69,8.66,No
71.32,9.46,10.9,No
74.57,11.4,10.3,No
15.13,24.74,13.54,No
6.84,33.73,13.49,No
19.46,5.11,0.62,No
47.83,41.36,1.15,No
28.07,1.77,8.44,No
83.5,23.14,4.78,No
27.57,29.94,7.79,Yes
92.63,1.46,8.57,No
29.15,42.98,8.1,No
56.99,42.9,2.99,No
30.7,37.26,1.27,No
23.99,44.53,12.64,No
62.95,7.4,7.43,No
97.51,41.07,2.6,No
30.76,1.25,11.01,No
20.64,26.49,6.08,Yes
28.62,11.74,5.43,No
78.54,48.27,2.98,No
72.7,48.05,6.66,No
91.23,32.61,6.42,Yes
67.22,42.75,13.45,No
16.21,5.15,3.26,No
71.3,27.4,9.7,No
35.76,39.24,2.38,No
25.68,31.28,9.4,Yes
93.13,5.07,11.09,No
90.27,0.37,0.52,No
64.66,29.85,6.68,Yes
6.99,8.27,0.7,No
96.11,3.28,1.11,No
80.2,38.76,1.47,No
85.18,17.37,1.81,No
85.77,37.87,1.7,No
76.23,49.77,8.12,No
26.85,23.9,7.34,No
50.45,16.64,6.91,Yes
38.23,20.42,1.66,No
33.95,27.3,6.43,Yes
35.47,9.08,2.55,No
43.05,15.1,10.22,No
95.37,8.01,11.43,No
82.73,19.66,9.53,No
8.03,14.7,9.08,No
1.9,48.95,1.2,No
75.37,15.57,13.61,No
3.97,23.87,8.34,No
90.34,7.75,13.01,No
94.85,16.12,6.43,No
97.46,23.91,12.45,No
44.13,32.72,11.18,No
81.86,34.4,8.32,No
46.38,9.2,3.87,No
58.76,26.65,3.54,No
28.08,22.76,4.4,No
28.51,6.2,12.2,No
28.51,37.88,10.25,No
37.02,38.64,2.58,No
65.43,20.8,9,No
71.24,14.9,2.01,No
9.72,41.63,6.12,No
5.25,32.18,5.11,No
16.71,7.07,13.04,No
56.85,41.31,6.93,No
82.05,0.94,7.66,No
60.38,13.8,6.69,No
11.18,14.77,11.88,No
89.33,1.56,8.88,No
99.67,6.45,6.98,No
29.85,5.01,0.91,No
80.09,41.02,5.56,No
0.8,16.86,5.48,No
4.19,10.47,6.93,No
96.57,6.3,11.6,No
63.84,2.59,9.97,No
59.91,41.08,11.66,No
72.33,44.23,10.06,No
94.81,38.54,6.85,No
81.74,5.09,4.58,No
86.93,37.82,3.04,No
66.16,20.41,10.36,No
29.02,0.1,6.73,No
70.3,14.14,5.31,No
77.9,2.5,5.2,No
70.26,49.04,10.36,No
74.52,30.67,10.45,Yes
70.09,38.47,5.47,No
60.97,49.49,5.81,No
98.62,9.66,11.51,No
85.03,8.52,7.09,No
33.45,16.18,4.54,No
90.28,35.52,13.46,No
73.81,46.28,0.62,No
92.64,26.78,4.6,No
42.84,26.71,7.31,No
38.96,7.47,11.66,No
14.23,24.2,4.54,No
81.8,49.06,6.34,No
96.71,18.62,9.44,No
67.96,11.82,0.88,No
15.75,9.98,10.54,No
54.06,45.56,12.6,No
29.37,3.17,5.6,No
33.98,0.45,12.18,No
96.54,17.62,12.22,No
92.15,33.17,0.56,No
5.87,28.86,1.68,No
49.03,25.04,7.12,No
62.41,48.92,3.38,No
81.6,15.5,11.25,No
63.29,1.36,1.18,No
34.84,26.6,2.79,No
77.74,2.13,13.65,No
91.95,40.74,0.19,No
95.97,16.6,8.74,No
68.82,31.73,9.75,Yes
2.94,7,6.76,No
14.17,42.49,11.87,No
89.75,14.57,13.08,No
39.75,49.98,10.84,No
2.75,2.33,6.87,No
31.37,21.3,2.21,No
82.34,21.64,8.48,No
53.29,49.65,6.71,No
24.61,44.06,0.04,No
92.87,37.19,12.54,No
13.36,24.74,7.73,No
19.48,48.5,8.79,No
47.63,29.18,0.21,No
8.97,8.23,5.4,No
59.43,38.62,5.01,No
13.21,35.34,0.25,No
67.31,31.35,0.58,Yes
98.34,22.75,2.38,No
5.1,32.26,3.95,No
0.46,49.28,12.2,No
27.62,29.96,8.88,Yes
35.84,28.64,0.75,No
78.89,12.67,5,No
56.99,46.57,0.38,No
84.6,44.05,0.15,No
40.93,9.05,5.73,No
64.76,26.28,13.17,No
13.63,5.95,3.39,No
93.08,3.25,8.49,No
32.63,45.85,7.01,No
52.27,17.67,5.42,No
25.64,32.77,4.5,No
90.45,10.32,1.22,No
22.51,33.03,10.18,No
99.55,44.71,0.12,No
84.44,44.18,9.38,No
75.74,33.74,7.69,No
86.17,11.2,8.13,No
33.11,11.44,8.71,No
88.32,36.08,5.17,No
47.47,1.34,10.34,No
93.61,48.15,13.18,No
49.26,34.35,10.85,No
5.53,30.6,0.86,No
85.95,28.59,11.71,No
39.5,43.62,3.69,No
48.97,19.74,1.31,No
86.91,13.14,0.51,No
74.51,40.18,5.31,No
0.12,33.89,10.13,No
32.64,10.73,4.81,No
51.99,15.46,11.06,No
40.9,27.65,11.11,No
47.99,37.27,7.33,No
97.77,36.29,13.09,No
77.03,26.66,7.17,No
57.94,2.74,4.79,No
79.05,3.98,13.35,No
31.44,49.01,7.81,No
31.89,3.99,0.77,No
0.62,2.27,1.13,No
90.4,49.57,12,No
56.51,25.75,7.1,Yes
77.69,36.4,1.46,No
6.72,38.52,12.68,No
59.95,16.52,4.78,No
12.05,10.57,0.67,No
12.9,11.44,7.13,No
81.51,44.66,1.29,No
59.2,2.82,2.12,No
26.41,24.18,2.11,No
4.7,44.85,3.33,No
58.69,28.63,5.83,Yes
73.91,44.15,2.37,No
70.92,6.35,12.5,No
87.79,17.14,4.94,No
61.86,11.26,5.07,No
69.64,34.93,9.13,Yes
4.74,26.67,8.94,No
98.15,15.44,3.98,No
57.15,13.26,13.61,No
2.95,22.84,9.87,No
34.82,9.54,3.41,No
86.03,17.51,13.99,No
61.33,21.9,12.97,No
33.76,35.39,13.19,No
70.17,47.93,13.4,No
25.1,22.55,5.07,No
47.73,49.86,9.48,No
30.75,17.61,4.16,No
14.92,27.88,0.16,No
78.07,15.4,6.79,No
58.73,27.31,6.62,Yes
11.86,23.38,8.78,No
29.38,42.4,11.47,No
56.86,49.29,4.07,No
1.5,20.71,7.11,No
33.44,10.92,6.01,Yes
76.14,9.2,0.49,No
4.87,5.93,7.17,No
7.84,27.06,6.71,No
7.09,26.82,7.55,No
97.46,31.6,2.37,No
57.97,34.26,12.59,Yes
43.73,10.64,11.27,No
41.85,1.53,2.36,No
67.47,44.79,7.42,No
37.82,5.52,7.58,No
83.99,20.43,1.38,No
92.47,39.81,12.94,No
13.68,0.07,12.7,No
96.1,4.39,8.56,No
74.8,26.13,11.64,No
55.16,33.67,5.72,Yes
24.89,39.35,2.53,No
65.8,21.23,10.51,No
28.62,15.05,0.72,No
6.07,16.38,6.54,No
51.57,0.88,9.62,No
10.07,12.44,8.39,No
96.24,34.23,9.08,No
12.28,49.77,5.19,No
42.9,12.35,1.3,No
87.45,49.16,13.39,No
54.99,15.4,5.86,Yes
72.43,32.18,11.65,Yes
71.19,42.67,6.92,No
78.85,19.71,0.97,No
30.89,0.54,11.72,No
18,7.64,13.17,No
73.18,32.16,2.17,Yes
37.2,39.56,4.02,No
57.12,5.37,5.55,No
5.73,17.23,3.34,No
89.55,48.92,12.21,No
98.15,20.82,12.66,No
30.77,40.59,2.05,No
65.26,2.89,12.37,No
70.17,49.4,12.47,No
55.88,12.11,5.7,No
34.9,43.71,6.84,No
67.78,5.71,1.68,No
39.35,38.59,4.27,No
74.85,35.7,5.17,No
70.04,45.2,10.1,No
5.71,23.9,7.26,No
86.13,39.5,1.92,No
93.75,29.22,0.51,No
8.32,14.83,4.47,No
3.16,10.44,13.36,No
2.55,48.65,11.01,No
14.16,28.84,11.7,No
18.38,30,12.67,No
87.3,35.56,5.47,No
84.46,43.47,9.22,No
59.21,14.65,5.29,No
36.7,11.84,11.07,No
67.93,33.91,0.12,Yes
39.61,5.78,12.25,No
75.48,15.26,2.77,No
81.22,27.69,4.5,No
97.35,39.8,0.33,No
84.39,4.64,11.29,No
96.72,46.84,2.25,No
4.09,39.75,2.21,No
73.41,6.57,5.84,No
23.8,41.11,1.49,No
32.84,4.96,12.22,No
2.69,47.26,1.55,No
62.96,27.09,6.15,Yes
2.09,46.31,13.46,No
34.06,4.33,5.36,No
99.93,21.6,6.46,No
41.81,17.77,4.66,No
44.28,12.75,10.8,No
24.3,0.14,13.49,No
2.62,45.94,10.37,No
22.15,34.7,8.53,No
77.33,26.76,12.14,No
47.3,41.62,10.97,No
8.05,45.5,8.27,No
82.94,33.56,0.66,No
61.16,31.08,2.39,Yes
4.42,28.82,11.84,No
64.06,45.65,4.09,No
56.06,8.86,5.7,No
21.72,37.84,1.76,No
44.72,13.22,1.06,No
93.35,2.21,8.74,No
64.17,7.25,9.89,No
20.69,48.01,0.64,No
40.36,45.06,0.31,No
71.09,18.79,6,Yes
69.02,14.43,11.2,No
14.96,23.2,2.5,No
77.24,40.28,8.68,No
20.03,23.25,12.31,No
11.37,20.69,3.51,No
51.56,49.6,0.93,No
48.9,13,5.45,No
88.89,29.56,12.87,No
3.69,11.28,1.95,No
59.63,33.03,6.16,Yes
6.56,26.85,5.13,No
12.33,48.52,12.75,No
59.8,5.34,8,No
80.02,6.51,3.42,No
49.77,4.56,11.24,No
91.84,34.38,9.89,No
97.76,38.86,13.54,No
97.3,38.37,9.34,No
14.75,35.48,10.61,No
21.94,44.54,11.18,No
20.45,9.51,5.23,No
6.03,17.95,9.86,No
24.05,32.38,8.45,No
91.27,16.93,2.77,No
44.77,12.56,5.22,No
91.28,27.51,4.22,No
81.79,6.1,13.95,No
60.12,11.46,11.01,No
73.55,38.18,5.16,No
1.11,4.86,4.02,No
79.46,7.96,4.56,No
2.33,19.54,2.26,No
40.48,22.42,2.18,No
24.51,3.25,4.74,No
52.32,40.7,1.15,No
72.93,3.43,0.31,No
1.01,7.31,6.78,No
70.86,36.68,10.19,No
8.6,11.87,4.92,No
68.66,45.72,13.33,No
14.22,21.79,12.16,No
5.29,42.07,1.45,No
5.48,40.89,8.86,No
59.05,0.16,2.92,No
0.98,37.74,9.28,No
36.83,0.62,8.24,No
63.83,28.98,10.48,No
37.38,28.4,1.96,No
80.68,20.95,9.56,No
5.19,9.11,9.41,No
52.43,1.82,12.5,No
9.49,35.63,2.55,No
96.92,2.45,0.76,No
80.89,32.85,0.28,No
87.1,32.2,9.11,No
6.03,1.67,8.31,No
97.4,37.58,1.75,No
64.81,49.23,1.1,No
2.87,13.88,6.06,No
59.58,3.06,7.72,No
60.86,19.99,8.76,No
6.24,43.32,7.8,No
27.38,7.45,4.67,No
99.48,45.32,4,No
18.1,5.25,2,No
29.07,19.69,10.92,No
1.39,26.48,12.86,No
22.39,25.6,5.38,No
25.9,41.95,9.88,No
46.06,22.04,8.63,No
25.79,4.92,5.88,No
43.01,49.83,7.7,No
27.2,27.05,0.58,No
38.6,31.41,11.15,Yes
11.91,36.23,0.37,No
50.64,20.15,9.14,No
13.19,4.84,1.77,No
16.48,15.8,11.7,No
21.93,9.27,13.53,No
44.41,34.77,8.29,No
8.65,35.57,11.36,No
21.17,49.5,11.28,No
15.09,21.73,6.33,Yes
73.1,31.65,6.38,Yes
44.8,20.52,6.84,No
49.79,41.14,5.42,No
40.49,47.14,0.98,No
41.14,20.62,6.02,Yes
17.64,43,12.24,No
1.61,45.72,8.27,No
95.62,8.25,0.04,No
86.59,23.61,6.11,No
21.73,8.9,0.49,No
68.46,17.12,8.23,No
15.4,17.82,0.23,No
93.81,0.21,7.43,No
3.09,21.99,6.67,No
43.64,48.29,13.04,No
31.4,22.64,2.16,No
52.38,9.92,13.47,No
42.94,18.91,5.36,No
29.11,15.83,9.64,No
89.2,26.8,4.87,No
17.81,49.93,4.42,No
16.61,14.31,1.85,No
18.63,3.8,0.42,No
51.91,47.35,8.23,No
98.15,17.48,5.65,No
69.48,34.26,4.04,Yes
12.99,13.39,13.52,No
99.45,42.5,0.29,No
68.67,43.45,10.59,No
11.23,5.29,4.44,No
79.95,7.98,12,No
12.11,37.18,3.85,No
75.07,2.06,7.82,No
40.98,40.67,10.27,No
84.08,35.49,9.22,No
96.45,17.48,6.33,No
56.96,19.92,7.22,Yes
62.29,6.63,9.51,No
17.43,2.62,13.52,No
6.98,6.26,3.02,No
17.11,46.61,9.46,No
67.62,31.86,5.07,Yes
90.96,7.74,9.53,No
0.33,19.29,13.68,No
46.86,27.16,6.65,No
14.21,20.17,1.75,No
66.7,15.48,10.35,No
94.1,29.25,13.9,No
61.24,11.61,10.58,No
83.09,20.37,10.46,No
52.32,5.46,3.66,No
45.21,21.23,3.94,No
41.21,13.67,4.36,No
87.75,49.54,10.95,No
91.35,15.07,5.71,No
22.46,18.66,7.7,No
76.11,10.84,1.81,No
2.92,46.38,13.57,No
92.31,47.56,5.13,No
94.16,38.92,2.15,No
25.81,13.76,2.01,No
0.15,48.43,8.49,No
51.93,30.47,8.43,Yes
29.66,5.07,11.26,No
81.87,43.31,3.28,No
74.89,38.85,5.3,No
47.28,47.27,11.52,No
3.18,25.51,9.87,No
13.41,46.72,7.14,No
25.34,0.94,13.37,No
14.4,36.44,9.32,No
56.43,26.41,11.89,No
44.96,25.72,7.36,No
18.54,15.8,0.92,No
15.15,20.02,0.42,No
44.96,22.32,9.04,No
27.46,29.02,12.32,No
31.52,49.41,6.24,No
87.1,6.77,9.38,No
5.68,28.86,4.7,No
2.16,11.28,8.07,No
22.75,20.82,1.4,No
67.35,32.55,13.52,Yes
58.75,37.08,8.15,No
5.92,49.45,5.65,No
70.12,49.18,0.33,No
71.33,42.61,3.51,No
3.1,45.43,3.38,No
77.82,48.44,7.14,No
96.83,0.87,8.65,No
17.21,28.44,5.69,No
99.03,25.19,1.81,No
85.34,2.75,1.1,No
34.59,17.56,5.11,No
42.85,33.71,6.02,Yes
25.87,41.2,7.86,No
67.82,29.67,5.4,Yes
78.56,46.51,8.93,No
55.6,44.91,9.38,No
85.81,42.61,9.61,No
20.39,46.5,1.73,No
75.78,17.37,1.09,No
58.14,22.3,9.83,No
77.9,31.81,0.66,No
8.26,44.78,6.65,No
21.63,26.22,13.58,No
56.16,1.99,9.21,No
9.58,31.39,6.72,Yes
36.37,0.55,11.78,No
70.51,1.53,1.72,No
12.85,0.66,2.45,No
66.11,26.99,6.21,Yes
24.93,8.46,6.4,No
91.14,31.35,2.89,No
3.94,31.59,7.15,Yes
15.12,3.7,11.99,No
8.06,43.7,11.35,No
26.24,34.77,11.56,No
92.72,6.96,0.91,No
82.54,11.22,1.63,No
60.7,46.48,7.84,No
11.37,22.53,13.12,No
33.59,33.18,9.01,No
5.85,16.29,2.33,No
1.76,28.18,5.92,No
18.61,47.62,13.77,No
46.5,0.83,11.78,No
56.86,26.31,5.32,No
2.05,35.14,8.07,No
71.54,27.27,1.29,No
88.14,26.48,10.71,No
85.23,19.72,1.37,No
78.71,30.66,12.4,No
61.44,30.81,5.56,Yes
1.09,15.61,8.35,No
51.42,16.22,8.94,No
94.38,41.34,6.06,No
71.74,38.03,12.91,No
98.58,17.17,8.39,No
93.96,24.41,4.28,No
17.73,40.2,6.87,No
51.79,19.99,6.51,Yes
67.11,49.42,4.99,No
68.97,17.13,3.19,No
73.45,43.11,5.89,No
37.63,35.25,11.59,No
87.49,13.81,0.35,No
49.46,42.62,1.84,No
12.36,12.96,3.86,No
94.54,7.99,9.36,No
40.74,34.6,3.92,No
76.52,1.72,7.89,No
50.94,13.38,6.26,Yes
15.57,46.99,12,No
66.84,1.07,12.73,No
89.73,7.23,10.43,No
89.38,32.17,8.16,No
42.95,28.54,12.3,No
28.12,45.01,0.34,No
19.21,43.24,12.81,No
80.26,35.98,10.1,No
61.8,26.2,2.7,No
85.77,7.66,5.29,No
31.75,4.37,10.9,No
4.87,41.67,3.09,No
41.83,11.71,2.68,No
14.72,0.71,3,No
65.8,11.52,12.03,No
15.96,36.76,3.61,No
53.86,8.46,4.18,No
47.28,9.62,9.68,No
35.76,4.73,10.07,No
87.33,6.21,4.2,No
69.17,31.42,2.97,Yes
66.9,0.31,3.68,No
13.07,39.11,12.42,No
4.24,4.42,9.97,No
28.04,13.66,8.62,No
96,0.63,10.14,No
54.4,37.24,5.98,No
29.98,30.97,8.99,Yes
81.21,34.03,10.81,No
2.67,32.61,12.03,No
94.41,11.2,8.72,No
26.79,29.68,7.69,Yes
92.26,37.9,7.92,No
78.97,24.27,8.55,No
88.91,10.82,3.72,No
62.32,46.76,5.4,No
54.22,25.85,1.93,No
82.21,33.7,12.93,No
62.78,13.53,8.43,No
25.6,36.05,1.64,No
7.4,35.33,7.79,No
60.67,45.35,4.3,No
5.99,38.8,5.05,No
18.7,0.49,10.83,No
82.83,22.69,3.16,No
51.66,26.56,1.59,No
23.79,18.21,2.06,No
39.36,17.21,1.2,No
42.08,14.14,6.29,Yes
56.55,35.37,4.15,No
31.28,11.7,3.73,No
77.27,24.12,8.39,No
45.51,49.23,11.73,No
87.55,22.8,11.96,No
79.16,0.66,1.23,No
16.31,17.14,10.66,No
3.11,31.29,12.07,No
13.92,47.19,4.07,No
28.08,46.31,2.85,No
53.34,30.32,12.63,Yes
40.94,13.73,5.91,No
30.78,35.48,0.58,No
18.52,47.24,9.76,No
67.57,36.73,9.48,No
18.18,47.64,0.9,No
33.21,46.22,5.24,No
14.39,35.14,5.29,No
78.46,2.99,6.41,No
0.77,15.9,1.68,No
86.71,9.08,9.03,No
61.41,31.61,6.13,Yes
40.04,13.44,3.38,No
79.01,0.89,9.32,No
4.23,42.92,13.87,No
76.24,25.68,7.65,No
76.76,12.71,13.39,No
80.22,5.18,11.44,No
36.22,23.3,10.55,No
46.38,25.91,5.79,No
71.8,18.49,11,No
74.2,20.32,2.93,No
56.86,8.2,11.63,No
68.5,15.38,10.74,No
38.33,7.73,13.69,No
43.09,21.49,13.22,No
14.92,7.73,7.02,No
45.93,44.42,7.63,No
77.7,14.83,0.99,No
27.44,38.44,11.51,No
26.34,43.77,13.61,No
82.42,35.83,13.83,No
